Serial,Company ,Date, Change,NetProfit,NetCapital
12,Company.199,12/31/2005,0.948717949,-51.28205128,948.7179487
13,Company.199,6/30/2006,1.108108108,108.1081081,1108.108108
14,Company.199,12/31/2006,0.991869919,-8.130081301,991.8699187
15,Company.199,6/30/2007,1.090163934,90.16393443,1090.163934
15,Company.199,12/31/2007,0.947368421,-52.63157895,947.3684211
17,Company.199,6/30/2008,1.055555556,55.55555556,1055.555556
18,Company.199,12/31/2008,0.992481203,-7.518796992,992.481203
19,Company.199,6/30/2009,0.96969697,-30.3030303,969.6969697
20,Company.199,12/31/2009,1.0234375,23.4375,1023.4375
21,Company.199,6/30/2010,1.091603053,91.60305344,1091.603053
22,Company.199,12/31/2010,0.993006993,-6.993006993,993.006993
23,Company.199,6/30/2011,1.077464789,77.46478873,1077.464789
24,Company.199,12/31/2011,0.973856209,-26.14379085,973.8562092
25,Company.199,6/30/2012,0.926174497,-73.82550336,926.1744966
26,Company.199,12/31/2012,1.014492754,14.49275362,1014.492754
27,Company.199,6/30/2013,0.928571429,-71.42857143,928.5714286
28,Company.199,12/31/2013,0.961538462,-38.46153846,961.5384615
29,Company.199,6/30/2014,1.136,136,1136
30,Company.199,12/31/2014,1.225352113,225.3521127,1225.352113
31,Company.199,6/30/2015,0.471264368,-528.7356322,471.2643678
32,Company.199,12/31/2015,1.182926829,182.9268293,1182.926829
33,Company.199,6/30/2016,1.206185567,206.185567,1206.185567
34,Company.199,12/31/2016,0.982905983,-17.09401709,982.9059829
35,Company.199,6/30/2017,1.07826087,78.26086957,1078.26087
36,Company.199,12/31/2017,1.153225806,153.2258065,1153.225806
37,Company.199,6/30/2018,1.034965035,34.96503497,1034.965035
38,Company.199,12/31/2018,1.060810811,60.81081081,1060.810811
39,Company.199,6/30/2019,1.031847134,31.84713376,1031.847134
40,Company.199,12/31/2019,1.018518519,18.51851852,1018.518519
41,Company.199,6/30/2020,0.96969697,-30.3030303,969.6969697
42,Company.199,12/31/2020,0.94375,-56.25,943.75
43,Company.199,6/30/2021,1.158940397,158.9403974,1158.940397
,,,,,
1,Company.200,6/30/2000,NA,NA,NA
2,Company.200,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.200,6/30/2001,1.16,160,1160
4,Company.200,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.200,6/30/2002,1.055555556,55.55555556,1055.555556
6,Company.200,12/31/2002,1,0,1000
7,Company.200,6/30/2003,1.115789474,115.7894737,1115.789474
8,Company.200,12/31/2003,0.952830189,-47.16981132,952.8301887
9,Company.200,6/30/2004,1.059405941,59.40594059,1059.405941
10,Company.200,12/31/2004,0.971962617,-28.03738318,971.9626168
11,Company.200,6/30/2005,1.125,125,1125
12,Company.200,12/31/2005,0.948717949,-51.28205128,948.7179487
13,Company.200,6/30/2006,1.108108108,108.1081081,1108.108108
14,Company.200,12/31/2006,0.991869919,-8.130081301,991.8699187
15,Company.200,6/30/2007,1.090163934,90.16393443,1090.163934
15,Company.200,12/31/2007,0.947368421,-52.63157895,947.3684211
17,Company.200,6/30/2008,1.055555556,55.55555556,1055.555556
18,Company.200,12/31/2008,0.992481203,-7.518796992,992.481203
19,Company.200,6/30/2009,0.96969697,-30.3030303,969.6969697
20,Company.200,12/31/2009,1.0234375,23.4375,1023.4375
21,Company.200,6/30/2010,1.091603053,91.60305344,1091.603053
22,Company.200,12/31/2010,0.993006993,-6.993006993,993.006993
23,Company.200,6/30/2011,0.985915493,-14.08450704,985.915493
24,Company.200,12/31/2011,0.95,-50,950
25,Company.200,6/30/2012,1.060150376,60.15037594,1060.150376
26,Company.200,12/31/2012,1.007092199,7.092198582,1007.092199
27,Company.200,6/30/2013,1.098591549,98.5915493,1098.591549
28,Company.200,12/31/2013,1.038461538,38.46153846,1038.461538
29,Company.200,6/30/2014,0.901234568,-98.7654321,901.2345679
30,Company.200,12/31/2014,0.890410959,-109.5890411,890.4109589
31,Company.200,6/30/2015,0.961538462,-38.46153846,961.5384615
32,Company.200,12/31/2015,1.024,24,1024
33,Company.200,6/30/2016,1.0859375,85.9375,1085.9375
34,Company.200,12/31/2016,0.935251799,-64.74820144,935.2517986
35,Company.200,6/30/2017,0.876923077,-123.0769231,876.9230769
36,Company.200,12/31/2017,1.122807018,122.8070175,1122.807018
37,Company.200,6/30/2018,1.0546875,54.6875,1054.6875
38,Company.200,12/31/2018,1.155555556,155.5555556,1155.555556
39,Company.200,6/30/2019,0.929487179,-70.51282051,929.4871795
40,Company.200,12/31/2019,0.903448276,-96.55172414,903.4482759
41,Company.200,6/30/2020,0.854961832,-145.0381679,854.9618321
42,Company.200,12/31/2020,0.964285714,-35.71428571,964.2857143
43,Company.200,6/30/2021,1.138888889,138.8888889,1138.888889
,,,,,
1,Company.201,6/30/2000,NA,NA,NA
2,Company.201,12/31/2000,0.877192982,-122.8070175,877.1929825
3,Company.201,6/30/2001,1.06,60,1060
4,Company.201,12/31/2001,0.679245283,-320.754717,679.245283
5,Company.201,6/30/2002,1.166666667,166.6666667,1166.666667
6,Company.201,12/31/2002,1.142857143,142.8571429,1142.857143
7,Company.201,6/30/2003,0.979166667,-20.83333333,979.1666667
8,Company.201,12/31/2003,1.106382979,106.3829787,1106.382979
9,Company.201,6/30/2004,0.980769231,-19.23076923,980.7692308
10,Company.201,12/31/2004,1.078431373,78.43137255,1078.431373
11,Company.201,6/30/2005,1.672727273,672.7272727,1672.727273
12,Company.201,12/31/2005,0.72826087,-271.7391304,728.2608696
13,Company.201,6/30/2006,1.23880597,238.8059701,1238.80597
14,Company.201,12/31/2006,0.843373494,-156.626506,843.373494
15,Company.201,6/30/2007,1.057142857,57.14285714,1057.142857
15,Company.201,12/31/2007,1,0,1000
17,Company.201,6/30/2008,0.891891892,-108.1081081,891.8918919
18,Company.201,12/31/2008,1.015151515,15.15151515,1015.151515
19,Company.201,6/30/2009,0.805970149,-194.0298507,805.9701493
20,Company.201,12/31/2009,1.037037037,37.03703704,1037.037037
21,Company.201,6/30/2010,1.107142857,107.1428571,1107.142857
22,Company.201,12/31/2010,0.919354839,-80.64516129,919.3548387
23,Company.201,6/30/2011,1.070175439,70.1754386,1070.175439
24,Company.201,12/31/2011,0.967213115,-32.78688525,967.2131148
25,Company.201,6/30/2012,0.949152542,-50.84745763,949.1525424
26,Company.201,12/31/2012,0.928571429,-71.42857143,928.5714286
27,Company.201,6/30/2013,0.980769231,-19.23076923,980.7692308
28,Company.201,12/31/2013,1.039215686,39.21568627,1039.215686
29,Company.201,6/30/2014,0.981132075,-18.86792453,981.1320755
30,Company.201,12/31/2014,1.153846154,153.8461538,1153.846154
31,Company.201,6/30/2015,0.9,-100,900
32,Company.201,12/31/2015,1.222222222,222.2222222,1222.222222
33,Company.201,6/30/2016,1.015151515,15.15151515,1015.151515
34,Company.201,12/31/2016,1.029850746,29.85074627,1029.850746
35,Company.201,6/30/2017,1.086956522,86.95652174,1086.956522
36,Company.201,12/31/2017,1.053333333,53.33333333,1053.333333
37,Company.201,6/30/2018,1.151898734,151.8987342,1151.898734
38,Company.201,12/31/2018,1.065934066,65.93406593,1065.934066
39,Company.201,6/30/2019,0.793814433,-206.185567,793.814433
40,Company.201,12/31/2019,1.116883117,116.8831169,1116.883117
41,Company.201,6/30/2020,1.476744186,476.744186,1476.744186
42,Company.201,12/31/2020,1.236220472,236.2204724,1236.220472
43,Company.201,6/30/2021,0.910828025,-89.17197452,910.8280255
,,,,,
1,Company.202,6/30/2000,NA,NA,NA
2,Company.202,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.202,6/30/2001,1.16,160,1160
4,Company.202,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.202,6/30/2002,1.055555556,55.55555556,1055.555556
6,Company.202,12/31/2002,1,0,1000
7,Company.202,6/30/2003,1.115789474,115.7894737,1115.789474
8,Company.202,12/31/2003,0.952830189,-47.16981132,952.8301887
9,Company.202,6/30/2004,1.059405941,59.40594059,1059.405941
10,Company.202,12/31/2004,0.971962617,-28.03738318,971.9626168
11,Company.202,6/30/2005,1.125,125,1125
12,Company.202,12/31/2005,0.948717949,-51.28205128,948.7179487
13,Company.202,6/30/2006,1.108108108,108.1081081,1108.108108
14,Company.202,12/31/2006,0.991869919,-8.130081301,991.8699187
15,Company.202,6/30/2007,1.090163934,90.16393443,1090.163934
15,Company.202,12/31/2007,0.947368421,-52.63157895,947.3684211
17,Company.202,6/30/2008,1.055555556,55.55555556,1055.555556
18,Company.202,12/31/2008,0.992481203,-7.518796992,992.481203
19,Company.202,6/30/2009,0.96969697,-30.3030303,969.6969697
20,Company.202,12/31/2009,1.0234375,23.4375,1023.4375
21,Company.202,6/30/2010,1.091603053,91.60305344,1091.603053
22,Company.202,12/31/2010,0.993006993,-6.993006993,993.006993
23,Company.202,6/30/2011,1.077464789,77.46478873,1077.464789
24,Company.202,12/31/2011,0.973856209,-26.14379085,973.8562092
25,Company.202,6/30/2012,1.080536913,80.53691275,1080.536913
26,Company.202,12/31/2012,0.99378882,-6.211180124,993.7888199
27,Company.202,6/30/2013,1.04375,43.75,1043.75
28,Company.202,12/31/2013,0.97005988,-29.94011976,970.0598802
29,Company.202,6/30/2014,1.092592593,92.59259259,1092.592593
30,Company.202,12/31/2014,0.983050847,-16.94915254,983.0508475
31,Company.202,6/30/2015,1.051724138,51.72413793,1051.724138
32,Company.202,12/31/2015,0.967213115,-32.78688525,967.2131148
33,Company.202,6/30/2016,1.056497175,56.49717514,1056.497175
34,Company.202,12/31/2016,1.032085561,32.0855615,1032.085561
35,Company.202,6/30/2017,1.005181347,5.18134715,1005.181347
36,Company.202,12/31/2017,1.010309278,10.30927835,1010.309278
37,Company.202,6/30/2018,1.010204082,10.20408163,1010.204082
38,Company.202,12/31/2018,0.98989899,-10.1010101,989.8989899
39,Company.202,6/30/2019,0.984693878,-15.30612245,984.6938776
40,Company.202,12/31/2019,1.010362694,10.3626943,1010.362694
41,Company.202,6/30/2020,0.943589744,-56.41025641,943.5897436
42,Company.202,12/31/2020,0.983695652,-16.30434783,983.6956522
43,Company.202,6/30/2021,1.027624309,27.62430939,1027.624309
,,,,,
1,Company.203,6/30/2000,NA,NA,NA
2,Company.203,12/31/2000,1.2,200,1200
3,Company.203,6/30/2001,2.333333333,1333.333333,2333.333333
4,Company.203,12/31/2001,1.357142857,357.1428571,1357.142857
5,Company.203,6/30/2002,1.473684211,473.6842105,1473.684211
6,Company.203,12/31/2002,0.964285714,-35.71428571,964.2857143
7,Company.203,6/30/2003,1.259259259,259.2592593,1259.259259
8,Company.203,12/31/2003,0.970588235,-29.41176471,970.5882353
9,Company.203,6/30/2004,1.090909091,90.90909091,1090.909091
10,Company.203,12/31/2004,0.888888889,-111.1111111,888.8888889
11,Company.203,6/30/2005,1.15625,156.25,1156.25
12,Company.203,12/31/2005,0.918918919,-81.08108108,918.9189189
13,Company.203,6/30/2006,1.117647059,117.6470588,1117.647059
14,Company.203,12/31/2006,0.894736842,-105.2631579,894.7368421
15,Company.203,6/30/2007,1.5,500,1500
15,Company.203,12/31/2007,1.098039216,98.03921569,1098.039216
17,Company.203,6/30/2008,1.071428571,71.42857143,1071.428571
18,Company.203,12/31/2008,0.733333333,-266.6666667,733.3333333
19,Company.203,6/30/2009,0.818181818,-181.8181818,818.1818182
20,Company.203,12/31/2009,0.916666667,-83.33333333,916.6666667
21,Company.203,6/30/2010,1.090909091,90.90909091,1090.909091
22,Company.203,12/31/2010,1.111111111,111.1111111,1111.111111
23,Company.203,6/30/2011,1,0,1000
24,Company.203,12/31/2011,1.125,125,1125
25,Company.203,6/30/2012,0.933333333,-66.66666667,933.3333333
26,Company.203,12/31/2012,0.952380952,-47.61904762,952.3809524
27,Company.203,6/30/2013,0.7,-300,700
28,Company.203,12/31/2013,0.892857143,-107.1428571,892.8571429
29,Company.203,6/30/2014,1.2,200,1200
30,Company.203,12/31/2014,0.966666667,-33.33333333,966.6666667
31,Company.203,6/30/2015,0.965517241,-34.48275862,965.5172414
32,Company.203,12/31/2015,0.928571429,-71.42857143,928.5714286
33,Company.203,6/30/2016,1.461538462,461.5384615,1461.538462
34,Company.203,12/31/2016,1.105263158,105.2631579,1105.263158
35,Company.203,6/30/2017,1.285714286,285.7142857,1285.714286
36,Company.203,12/31/2017,0.833333333,-166.6666667,833.3333333
37,Company.203,6/30/2018,0.688888889,-311.1111111,688.8888889
38,Company.203,12/31/2018,1.129032258,129.0322581,1129.032258
39,Company.203,6/30/2019,0.828571429,-171.4285714,828.5714286
40,Company.203,12/31/2019,1.034482759,34.48275862,1034.482759
41,Company.203,6/30/2020,0.566666667,-433.3333333,566.6666667
42,Company.203,12/31/2020,0.941176471,-58.82352941,941.1764706
43,Company.203,6/30/2021,0.9375,-62.5,937.5
,,,,,
1,Company.204,6/30/2000,NA,NA,NA
2,Company.204,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.204,6/30/2001,1.16,160,1160
4,Company.204,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.204,6/30/2002,1.055555556,55.55555556,1055.555556
6,Company.204,12/31/2002,1,0,1000
7,Company.204,6/30/2003,1.115789474,115.7894737,1115.789474
8,Company.204,12/31/2003,0.952830189,-47.16981132,952.8301887
9,Company.204,6/30/2004,1.059405941,59.40594059,1059.405941
10,Company.204,12/31/2004,0.971962617,-28.03738318,971.9626168
11,Company.204,6/30/2005,1.125,125,1125
12,Company.204,12/31/2005,0.948717949,-51.28205128,948.7179487
13,Company.204,6/30/2006,1.108108108,108.1081081,1108.108108
14,Company.204,12/31/2006,0.991869919,-8.130081301,991.8699187
15,Company.204,6/30/2007,1.090163934,90.16393443,1090.163934
15,Company.204,12/31/2007,0.947368421,-52.63157895,947.3684211
17,Company.204,6/30/2008,1.055555556,55.55555556,1055.555556
18,Company.204,12/31/2008,0.992481203,-7.518796992,992.481203
19,Company.204,6/30/2009,0.96969697,-30.3030303,969.6969697
20,Company.204,12/31/2009,1.0234375,23.4375,1023.4375
21,Company.204,6/30/2010,1.091603053,91.60305344,1091.603053
22,Company.204,12/31/2010,0.993006993,-6.993006993,993.006993
23,Company.204,6/30/2011,1.077464789,77.46478873,1077.464789
24,Company.204,12/31/2011,0.973856209,-26.14379085,973.8562092
25,Company.204,6/30/2012,1.080536913,80.53691275,1080.536913
26,Company.204,12/31/2012,0.99378882,-6.211180124,993.7888199
27,Company.204,6/30/2013,1.04375,43.75,1043.75
28,Company.204,12/31/2013,0.97005988,-29.94011976,970.0598802
29,Company.204,6/30/2014,1.092592593,92.59259259,1092.592593
30,Company.204,12/31/2014,0.983050847,-16.94915254,983.0508475
31,Company.204,6/30/2015,1.051724138,51.72413793,1051.724138
32,Company.204,12/31/2015,0.967213115,-32.78688525,967.2131148
33,Company.204,6/30/2016,1.056497175,56.49717514,1056.497175
34,Company.204,12/31/2016,1.032085561,32.0855615,1032.085561
35,Company.204,6/30/2017,1.005181347,5.18134715,1005.181347
36,Company.204,12/31/2017,1.010309278,10.30927835,1010.309278
37,Company.204,6/30/2018,1.010204082,10.20408163,1010.204082
38,Company.204,12/31/2018,0.98989899,-10.1010101,989.8989899
39,Company.204,6/30/2019,0.984693878,-15.30612245,984.6938776
40,Company.204,12/31/2019,1.010362694,10.3626943,1010.362694
41,Company.204,6/30/2020,0.943589744,-56.41025641,943.5897436
42,Company.204,12/31/2020,0.983695652,-16.30434783,983.6956522
43,Company.204,6/30/2021,1.027624309,27.62430939,1027.624309
,,,,,
1,Company.205,6/30/2000,NA,NA,NA
2,Company.205,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.205,6/30/2001,1.16,160,1160
4,Company.205,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.205,6/30/2002,1.055555556,55.55555556,1055.555556
6,Company.205,12/31/2002,1,0,1000
7,Company.205,6/30/2003,1.115789474,115.7894737,1115.789474
8,Company.205,12/31/2003,0.952830189,-47.16981132,952.8301887
9,Company.205,6/30/2004,1.059405941,59.40594059,1059.405941
10,Company.205,12/31/2004,0.971962617,-28.03738318,971.9626168
11,Company.205,6/30/2005,1.125,125,1125
12,Company.205,12/31/2005,0.948717949,-51.28205128,948.7179487
13,Company.205,6/30/2006,1.108108108,108.1081081,1108.108108
14,Company.205,12/31/2006,0.991869919,-8.130081301,991.8699187
15,Company.205,6/30/2007,1.090163934,90.16393443,1090.163934
15,Company.205,12/31/2007,0.947368421,-52.63157895,947.3684211
17,Company.205,6/30/2008,1.055555556,55.55555556,1055.555556
18,Company.205,12/31/2008,0.992481203,-7.518796992,992.481203
19,Company.205,6/30/2009,0.96969697,-30.3030303,969.6969697
20,Company.205,12/31/2009,1.0234375,23.4375,1023.4375
21,Company.205,6/30/2010,1.091603053,91.60305344,1091.603053
22,Company.205,12/31/2010,0.993006993,-6.993006993,993.006993
23,Company.205,6/30/2011,1.077464789,77.46478873,1077.464789
24,Company.205,12/31/2011,0.973856209,-26.14379085,973.8562092
25,Company.205,6/30/2012,1.080536913,80.53691275,1080.536913
26,Company.205,12/31/2012,0.99378882,-6.211180124,993.7888199
27,Company.205,6/30/2013,1.04375,43.75,1043.75
28,Company.205,12/31/2013,0.97005988,-29.94011976,970.0598802
29,Company.205,6/30/2014,1.092592593,92.59259259,1092.592593
30,Company.205,12/31/2014,0.983050847,-16.94915254,983.0508475
31,Company.205,6/30/2015,1.051724138,51.72413793,1051.724138
32,Company.205,12/31/2015,0.967213115,-32.78688525,967.2131148
33,Company.205,6/30/2016,1.056497175,56.49717514,1056.497175
34,Company.205,12/31/2016,1.032085561,32.0855615,1032.085561
35,Company.205,6/30/2017,1.005181347,5.18134715,1005.181347
36,Company.205,12/31/2017,1.010309278,10.30927835,1010.309278
37,Company.205,6/30/2018,1.010204082,10.20408163,1010.204082
38,Company.205,12/31/2018,0.98989899,-10.1010101,989.8989899
39,Company.205,6/30/2019,0.984693878,-15.30612245,984.6938776
40,Company.205,12/31/2019,1.010362694,10.3626943,1010.362694
41,Company.205,6/30/2020,0.943589744,-56.41025641,943.5897436
42,Company.205,12/31/2020,0.983695652,-16.30434783,983.6956522
43,Company.205,6/30/2021,1.027624309,27.62430939,1027.624309
,,,,,
1,Company.206,6/30/2000,NA,NA,NA
2,Company.206,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.206,6/30/2001,1.16,160,1160
4,Company.206,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.206,6/30/2002,1.055555556,55.55555556,1055.555556
6,Company.206,12/31/2002,1,0,1000
7,Company.206,6/30/2003,1.115789474,115.7894737,1115.789474
8,Company.206,12/31/2003,0.952830189,-47.16981132,952.8301887
9,Company.206,6/30/2004,1.059405941,59.40594059,1059.405941
10,Company.206,12/31/2004,0.971962617,-28.03738318,971.9626168
11,Company.206,6/30/2005,1.125,125,1125
12,Company.206,12/31/2005,0.948717949,-51.28205128,948.7179487
13,Company.206,6/30/2006,1.108108108,108.1081081,1108.108108
14,Company.206,12/31/2006,0.991869919,-8.130081301,991.8699187
15,Company.206,6/30/2007,1.090163934,90.16393443,1090.163934
15,Company.206,12/31/2007,0.947368421,-52.63157895,947.3684211
17,Company.206,6/30/2008,1.055555556,55.55555556,1055.555556
18,Company.206,12/31/2008,0.992481203,-7.518796992,992.481203
19,Company.206,6/30/2009,0.96969697,-30.3030303,969.6969697
20,Company.206,12/31/2009,1.0234375,23.4375,1023.4375
21,Company.206,6/30/2010,1.091603053,91.60305344,1091.603053
22,Company.206,12/31/2010,0.993006993,-6.993006993,993.006993
23,Company.206,6/30/2011,1.077464789,77.46478873,1077.464789
24,Company.206,12/31/2011,0.973856209,-26.14379085,973.8562092
25,Company.206,6/30/2012,1.080536913,80.53691275,1080.536913
26,Company.206,12/31/2012,0.99378882,-6.211180124,993.7888199
27,Company.206,6/30/2013,1.04375,43.75,1043.75
28,Company.206,12/31/2013,0.97005988,-29.94011976,970.0598802
29,Company.206,6/30/2014,1.092592593,92.59259259,1092.592593
30,Company.206,12/31/2014,0.983050847,-16.94915254,983.0508475
31,Company.206,6/30/2015,1.051724138,51.72413793,1051.724138
32,Company.206,12/31/2015,0.967213115,-32.78688525,967.2131148
33,Company.206,6/30/2016,1.056497175,56.49717514,1056.497175
34,Company.206,12/31/2016,1.032085561,32.0855615,1032.085561
35,Company.206,6/30/2017,1.005181347,5.18134715,1005.181347
36,Company.206,12/31/2017,1.010309278,10.30927835,1010.309278
37,Company.206,6/30/2018,1.010204082,10.20408163,1010.204082
38,Company.206,12/31/2018,0.98989899,-10.1010101,989.8989899
39,Company.206,6/30/2019,0.984693878,-15.30612245,984.6938776
40,Company.206,12/31/2019,1.010362694,10.3626943,1010.362694
41,Company.206,6/30/2020,0.943589744,-56.41025641,943.5897436
42,Company.206,12/31/2020,0.983695652,-16.30434783,983.6956522
43,Company.206,6/30/2021,1.027624309,27.62430939,1027.624309
,,,,,
1,Company.207,6/30/2000,NA,NA,NA
2,Company.207,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.207,6/30/2001,1.16,160,1160
4,Company.207,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.207,6/30/2002,1.055555556,55.55555556,1055.555556
6,Company.207,12/31/2002,1,0,1000
7,Company.207,6/30/2003,1.115789474,115.7894737,1115.789474
8,Company.207,12/31/2003,0.952830189,-47.16981132,952.8301887
9,Company.207,6/30/2004,1.059405941,59.40594059,1059.405941
10,Company.207,12/31/2004,0.971962617,-28.03738318,971.9626168
11,Company.207,6/30/2005,1.125,125,1125
12,Company.207,12/31/2005,0.948717949,-51.28205128,948.7179487
13,Company.207,6/30/2006,1.108108108,108.1081081,1108.108108
14,Company.207,12/31/2006,0.991869919,-8.130081301,991.8699187
15,Company.207,6/30/2007,1.090163934,90.16393443,1090.163934
15,Company.207,12/31/2007,0.947368421,-52.63157895,947.3684211
17,Company.207,6/30/2008,1.055555556,55.55555556,1055.555556
18,Company.207,12/31/2008,0.992481203,-7.518796992,992.481203
19,Company.207,6/30/2009,0.96969697,-30.3030303,969.6969697
20,Company.207,12/31/2009,1.0234375,23.4375,1023.4375
21,Company.207,6/30/2010,1.091603053,91.60305344,1091.603053
22,Company.207,12/31/2010,0.993006993,-6.993006993,993.006993
23,Company.207,6/30/2011,1.077464789,77.46478873,1077.464789
24,Company.207,12/31/2011,0.973856209,-26.14379085,973.8562092
25,Company.207,6/30/2012,1.080536913,80.53691275,1080.536913
26,Company.207,12/31/2012,0.99378882,-6.211180124,993.7888199
27,Company.207,6/30/2013,1.04375,43.75,1043.75
28,Company.207,12/31/2013,0.97005988,-29.94011976,970.0598802
29,Company.207,6/30/2014,0.203703704,-796.2962963,203.7037037
30,Company.207,12/31/2014,0.96969697,-30.3030303,969.6969697
31,Company.207,6/30/2015,1,0,1000
32,Company.207,12/31/2015,5.53125,4531.25,5531.25
33,Company.207,6/30/2016,1.016949153,16.94915254,1016.949153
34,Company.207,12/31/2016,0.955555556,-44.44444444,955.5555556
35,Company.207,6/30/2017,0.168604651,-831.3953488,168.6046512
36,Company.207,12/31/2017,0.75862069,-241.3793103,758.6206897
37,Company.207,6/30/2018,5.181818182,4181.818182,5181.818182
38,Company.207,12/31/2018,0.666666667,-333.3333333,666.6666667
39,Company.207,6/30/2019,1.039473684,39.47368421,1039.473684
40,Company.207,12/31/2019,0.898734177,-101.2658228,898.7341772
41,Company.207,6/30/2020,1.042253521,42.25352113,1042.253521
42,Company.207,12/31/2020,0.635135135,-364.8648649,635.1351351
43,Company.207,6/30/2021,0.85106383,-148.9361702,851.0638298
,,,,,
1,Company.208,6/30/2000,NA,NA,NA
2,Company.208,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.208,6/30/2001,1.16,160,1160
4,Company.208,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.208,6/30/2002,1.055555556,55.55555556,1055.555556
6,Company.208,12/31/2002,1,0,1000
7,Company.208,6/30/2003,1.115789474,115.7894737,1115.789474
8,Company.208,12/31/2003,0.952830189,-47.16981132,952.8301887
9,Company.208,6/30/2004,1.059405941,59.40594059,1059.405941
10,Company.208,12/31/2004,0.971962617,-28.03738318,971.9626168
11,Company.208,6/30/2005,1.125,125,1125
12,Company.208,12/31/2005,0.948717949,-51.28205128,948.7179487
13,Company.208,6/30/2006,1.108108108,108.1081081,1108.108108
14,Company.208,12/31/2006,0.991869919,-8.130081301,991.8699187
15,Company.208,6/30/2007,1.090163934,90.16393443,1090.163934
15,Company.208,12/31/2007,0.947368421,-52.63157895,947.3684211
17,Company.208,6/30/2008,1.055555556,55.55555556,1055.555556
18,Company.208,12/31/2008,0.992481203,-7.518796992,992.481203
19,Company.208,6/30/2009,0.96969697,-30.3030303,969.6969697
20,Company.208,12/31/2009,1.0234375,23.4375,1023.4375
21,Company.208,6/30/2010,1.091603053,91.60305344,1091.603053
22,Company.208,12/31/2010,0.993006993,-6.993006993,993.006993
23,Company.208,6/30/2011,1.077464789,77.46478873,1077.464789
24,Company.208,12/31/2011,0.973856209,-26.14379085,973.8562092
25,Company.208,6/30/2012,1.080536913,80.53691275,1080.536913
26,Company.208,12/31/2012,0.99378882,-6.211180124,993.7888199
27,Company.208,6/30/2013,1.04375,43.75,1043.75
28,Company.208,12/31/2013,0.97005988,-29.94011976,970.0598802
29,Company.208,6/30/2014,1.092592593,92.59259259,1092.592593
30,Company.208,12/31/2014,0.983050847,-16.94915254,983.0508475
31,Company.208,6/30/2015,1.051724138,51.72413793,1051.724138
32,Company.208,12/31/2015,0.967213115,-32.78688525,967.2131148
33,Company.208,6/30/2016,1.056497175,56.49717514,1056.497175
34,Company.208,12/31/2016,1.032085561,32.0855615,1032.085561
35,Company.208,6/30/2017,1.005181347,5.18134715,1005.181347
36,Company.208,12/31/2017,1.010309278,10.30927835,1010.309278
37,Company.208,6/30/2018,1.010204082,10.20408163,1010.204082
38,Company.208,12/31/2018,0.98989899,-10.1010101,989.8989899
39,Company.208,6/30/2019,0.984693878,-15.30612245,984.6938776
40,Company.208,12/31/2019,1.010362694,10.3626943,1010.362694
41,Company.208,6/30/2020,0.943589744,-56.41025641,943.5897436
42,Company.208,12/31/2020,0.983695652,-16.30434783,983.6956522
43,Company.208,6/30/2021,1.027624309,27.62430939,1027.624309
,,,,,
1,Company.209,6/30/2000,NA,NA,NA
2,Company.209,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.209,6/30/2001,1.16,160,1160
4,Company.209,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.209,6/30/2002,1.055555556,55.55555556,1055.555556
6,Company.209,12/31/2002,1,0,1000
7,Company.209,6/30/2003,1.115789474,115.7894737,1115.789474
8,Company.209,12/31/2003,0.952830189,-47.16981132,952.8301887
9,Company.209,6/30/2004,1.059405941,59.40594059,1059.405941
10,Company.209,12/31/2004,0.971962617,-28.03738318,971.9626168
11,Company.209,6/30/2005,1.125,125,1125
12,Company.209,12/31/2005,0.948717949,-51.28205128,948.7179487
13,Company.209,6/30/2006,1.108108108,108.1081081,1108.108108
14,Company.209,12/31/2006,0.991869919,-8.130081301,991.8699187
15,Company.209,6/30/2007,1.090163934,90.16393443,1090.163934
15,Company.209,12/31/2007,0.947368421,-52.63157895,947.3684211
17,Company.209,6/30/2008,1.055555556,55.55555556,1055.555556
18,Company.209,12/31/2008,0.992481203,-7.518796992,992.481203
19,Company.209,6/30/2009,0.96969697,-30.3030303,969.6969697
20,Company.209,12/31/2009,1.0234375,23.4375,1023.4375
21,Company.209,6/30/2010,1.091603053,91.60305344,1091.603053
22,Company.209,12/31/2010,0.993006993,-6.993006993,993.006993
23,Company.209,6/30/2011,1.077464789,77.46478873,1077.464789
24,Company.209,12/31/2011,0.973856209,-26.14379085,973.8562092
25,Company.209,6/30/2012,1.080536913,80.53691275,1080.536913
26,Company.209,12/31/2012,0.99378882,-6.211180124,993.7888199
